,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4530,4215000,Rio Negrinho,SC,496.05895652173916,578.5320132013202,522.520297029703,534.3893913043479,492.04620462046205
4531,4215059,Rio Rufino,SC,462.75,544.0485714285714,486.13428571428574,513.5794117647059,418.2857142857143
4532,4215075,Riqueza,SC,475.74078947368423,551.9153846153846,494.76153846153846,498.61315789473684,436.15384615384613
4533,4215109,Rodeio,SC,497.9984375,569.0846153846154,525.9415384615385,547.734375,473.2307692307692
4534,4215208,Romelândia,SC,522.6395833333333,565.1392156862745,528.4392156862746,562.9,563.9215686274509
4535,4215307,Salete,SC,499.3203389830509,573.2746031746033,522.384126984127,523.7864406779661,460.0
4536,4215356,Saltinho,SC,483.5347826086956,561.6816326530612,502.9142857142857,497.7282608695652,461.2244897959184
4537,4215406,Salto Veloso,SC,514.4674418604651,573.0425531914893,532.5531914893617,558.3720930232558,482.1276595744681
4538,4215455,Sangão,SC,483.6129411764706,561.7694736842105,513.661052631579,522.7941176470588,472.2105263157895
4539,4215505,Santa Cecília,SC,477.58,548.3767676767677,504.78080808080813,515.6094736842106,470.90909090909093
4540,4215554,Santa Helena,SC,486.5131578947368,579.1625,533.6025,538.9868421052631,472.5
4541,4215604,Santa Rosa de Lima,SC,506.0904761904762,567.2045454545455,521.9136363636363,532.1095238095238,459.09090909090907
4542,4215653,Santa Rosa do Sul,SC,486.29901960784315,577.7008849557521,523.362831858407,535.4303921568628,519.29203539823
4543,4215679,Santa Terezinha,SC,476.62,555.1217391304348,508.124347826087,528.2942857142857,481.7391304347826
4544,4215687,Santa Terezinha do Progresso,SC,477.79655172413794,545.6903225806452,494.7451612903226,483.1896551724138,470.96774193548384
4545,4215695,Santiago do Sul,SC,486.392,555.5230769230769,514.2615384615384,516.6120000000001,466.9230769230769
4546,4215703,Santo Amaro da Imperatriz,SC,509.07888888888886,589.4713541666666,541.0476562499999,552.8066666666666,499.4791666666667
4547,4215752,São Bernardino,SC,476.80888888888893,560.1866666666667,492.24444444444447,515.348888888889,418.6666666666667
4548,4215802,São Bento do Sul,SC,509.7575197889183,588.756,546.630693877551,559.3569041336851,528.8326530612245
4549,4215901,São Bonifácio,SC,505.5642857142857,595.9785714285715,537.2428571428571,550.7357142857143,495.0
4550,4216008,São Carlos,SC,500.1867088607595,578.34,529.8872727272727,535.8518987341772,516.6060606060606
4551,4216057,São Cristóvão do Sul,SC,463.63157894736844,544.4425,492.2875,512.5394736842105,454.5
4552,4216107,São Domingos,SC,488.94460431654676,568.7,515.2762589928058,525.5748201438848,505.8992805755396
4553,4216206,São Francisco do Sul,SC,510.37056798623064,582.5577599999999,542.90704,546.1810671256454,494.176
4554,4216255,São João do Oeste,SC,519.5556818181818,587.9144444444445,538.0744444444445,552.2988636363636,570.6666666666666
4555,4216305,São João Batista,SC,490.9289808917198,573.0869822485207,531.9846153846154,541.7114649681529,520.5917159763313
4556,4216354,São João do Itaperiú,SC,497.59285714285716,566.3133333333333,528.3555555555556,529.9357142857143,483.1111111111111
4557,4216404,São João do Sul,SC,474.3642201834862,556.5151260504202,510.59159663865546,516.2385321100918,468.2352941176471
4558,4216503,São Joaquim,SC,491.9185022026432,577.6459915611814,528.1573839662448,528.6603524229074,483.9662447257384
4559,4216602,São José,SC,514.411016511868,592.9891859344895,548.5697736030829,559.9206398348813,521.1030828516377
4560,4216701,São José do Cedro,SC,502.02760416666666,571.5517587939698,530.2,541.81875,498.39195979899495
4561,4216800,São José do Cerrito,SC,472.7021052631579,567.6980392156862,507.3529411764706,517.8957894736842,458.4313725490196
4562,4216909,São Lourenço do Oeste,SC,491.3208920187794,585.1325991189427,536.5044052863436,544.5133802816902,507.1806167400881
4563,4217006,São Ludgero,SC,493.4263157894737,569.0950704225352,514.6654929577464,521.933082706767,489.4366197183099
4564,4217105,São Martinho,SC,492.67254901960786,573.3301886792453,517.5415094339622,518.6333333333333,482.64150943396226
4565,4217154,São Miguel da Boa Vista,SC,512.105,579.995238095238,526.0904761904761,543.83,483.8095238095238
4566,4217204,São Miguel do Oeste,SC,513.1339971550498,590.4267643142476,547.9179760319574,558.8137980085348,531.0252996005327
4567,4217253,São Pedro de Alcântara,SC,520.835593220339,598.6177419354839,549.0032258064516,582.4745762711865,506.1290322580645
4568,4217303,Saudades,SC,499.19639639639644,564.2758620689655,514.2586206896551,554.4378378378378,484.6551724137931
4569,4217402,Schroeder,SC,505.3776595744681,580.7552763819095,535.2969849246232,553.8877659574467,521.2060301507538
4570,4217501,Seara,SC,507.9355212355212,589.4335849056604,539.471320754717,549.411583011583,522.8679245283018
4571,4217550,Serra Alta,SC,481.50172413793103,540.33,491.7183333333333,513.8706896551724,462.3333333333333
4572,4217600,Siderópolis,SC,524.7162393162394,597.438524590164,545.0500000000001,569.9196581196582,534.9180327868852
4573,4217709,Sombrio,SC,499.429484029484,578.8899772209568,534.027562642369,540.2496314496315,503.8268792710706
4574,4217758,Sul Brasil,SC,484.9166666666667,573.2093023255813,499.1860465116279,507.99285714285713,520.0
4575,4217808,Taió,SC,495.7652849740933,586.4583756345178,536.8137055837564,550.1129533678757,551.5736040609137
4576,4217907,Tangará,SC,496.4037878787879,567.487591240876,512.4540145985401,530.25,481.6058394160584
4577,4217956,Tigrinhos,SC,482.81875,568.2777777777778,521.9944444444444,549.0625,452.22222222222223
4578,4218004,Tijucas,SC,499.40188679245284,579.6630769230769,532.4226373626374,541.4617924528302,504.5274725274725
4579,4218103,Timbé do Sul,SC,494.51000000000005,571.6166666666667,505.5619047619047,522.63,461.9047619047619
4580,4218202,Timbó,SC,519.7363196125908,595.8260273972602,551.5011415525114,568.4084745762713,546.6666666666666
4581,4218251,Timbó Grande,SC,451.67962962962963,529.755172413793,481.7103448275862,486.6296296296296,401.7241379310345
4582,4218301,Três Barras,SC,481.82648648648643,569.9786458333333,522.0604166666667,513.8156756756756,477.6041666666667
4583,4218350,Treviso,SC,527.809375,616.75625,558.3875,557.359375,599.375
4584,4218400,Treze de Maio,SC,487.2074468085106,579.8316831683169,521.7376237623762,525.5946808510638,534.2574257425742
4585,4218509,Treze Tílias,SC,506.605,591.1511904761904,545.1785714285714,569.1324999999999,547.6190476190476
4586,4218608,Trombudo Central,SC,482.51206896551724,579.5483333333334,529.6266666666667,531.696551724138,470.0
4587,4218707,Tubarão,SC,514.6752532561504,591.7861882193636,545.3894380501015,557.7889290882779,550.6161137440758
4588,4218756,Tunápolis,SC,510.195,606.7246153846154,552.5600000000001,582.8083333333333,549.8461538461538
4589,4218806,Turvo,SC,508.62993197278917,588.4784810126582,539.7208860759494,555.8836734693878,511.7721518987342
4590,4218855,União do Oeste,SC,483.4962962962963,544.0290322580646,504.7903225806452,517.4481481481481,483.2258064516129
4591,4218905,Urubici,SC,472.57,555.3415584415585,508.9025974025974,520.6885714285714,430.12987012987014
4592,4218954,Urupema,SC,474.51750000000004,552.3975,501.4325,537.2825,445.0
4593,4219002,Urussanga,SC,513.0934272300469,585.5931034482759,536.5189655172413,558.0680751173709,513.9655172413793
4594,4219101,Vargeão,SC,482.16190476190474,571.2727272727273,529.525,529.1023809523809,546.3636363636364
4595,4219150,Vargem,SC,481.0666666666667,598.5699999999999,528.87,541.7111111111111,494.0
4596,4219176,Vargem Bonita,SC,479.55740740740737,579.3964912280702,517.4228070175438,499.0814814814815,487.0175438596491
4597,4219200,Vidal Ramos,SC,498.03644859813085,570.3,513.5955357142857,547.5299065420561,490.17857142857144
4598,4219309,Videira,SC,509.2438620689655,578.8225641025641,535.7885897435897,550.2753103448275,510.43589743589746
4599,4219358,Vitor Meireles,SC,486.6860465116279,555.9914893617021,499.9297872340426,535.0441860465116,508.51063829787233
4600,4219408,Witmarsum,SC,487.25999999999993,561.0428571428571,502.0309523809524,547.7685714285715,507.14285714285717
4601,4219507,Xanxerê,SC,508.70972222222224,587.618273381295,543.9735251798561,548.3651234567901,539.7410071942446
4602,4219606,Xavantina,SC,501.47878787878784,576.7705882352941,505.05294117647054,542.5500000000001,507.94117647058823
4603,4219705,Xaxim,SC,501.105412371134,586.1009756097561,536.6021951219512,547.8896907216495,524.0
4604,4219853,Zortéa,SC,487.5509803921568,573.4830188679246,534.0679245283019,508.6823529411765,514.7169811320755
4605,4220000,Balneário Rincão,SC,489.39078947368415,572.998717948718,524.9487179487179,536.8868421052632,489.4871794871795
4606,4300034,Aceguá,RS,493.921875,560.2277777777778,531.2527777777777,504.578125,458.3333333333333
4607,4300059,Água Santa,RS,499.69019607843137,565.587037037037,515.9722222222222,526.478431372549,519.2592592592592
4608,4300109,Agudo,RS,497.21313559322033,587.7096385542169,534.3273092369478,542.9673728813559,541.6867469879518
4609,4300208,Ajuricaba,RS,510.14770642201836,580.3318584070796,540.4247787610619,566.9284403669725,582.3008849557522
4610,4300307,Alecrim,RS,507.0375,579.7515789473684,535.5568421052632,547.5659090909091,589.2631578947369
4611,4300406,Alegrete,RS,484.7724181360201,566.280474777448,521.5498516320474,516.5317380352645,484.4272997032641
4612,4300455,Alegria,RS,490.1525,564.8818181818182,526.7636363636364,520.3625,502.72727272727275
4613,4300471,Almirante Tamandaré do Sul,RS,485.25142857142856,568.46,521.865,525.5028571428571,489.0
4614,4300505,Alpestre,RS,478.0816901408451,561.7121621621621,512.0405405405405,514.5394366197183,471.8918918918919
4615,4300554,Alto Alegre,RS,436.1939393939394,532.1939393939394,488.1424242424243,515.7060606060605,487.8787878787879
4616,4300570,Alto Feliz,RS,518.0916666666667,603.45,559.8333333333334,568.3333333333334,618.3333333333334
4617,4300604,Alvorada,RS,485.84809611829945,571.5588952897323,531.8655709928838,523.7083548983364,481.4164689935615
4618,4300638,Amaral Ferrador,RS,461.3705882352941,538.5540540540541,473.56756756756755,491.52941176470586,402.1621621621622
4619,4300646,Ametista do Sul,RS,476.4919642857143,545.3467741935484,514.3209677419355,504.08482142857144,493.5483870967742
4620,4300661,André da Rocha,RS,470.3952380952381,557.6409090909091,511.99090909090904,499.16190476190474,434.54545454545456
4621,4300703,Anta Gorda,RS,504.38108108108105,574.5769230769231,541.1051282051282,545.8135135135135,473.84615384615387
4622,4300802,Antônio Prado,RS,519.0909090909091,588.3072368421052,547.7276315789474,573.6909090909091,577.2368421052631
4623,4300851,Arambaré,RS,477.7,567.536,515.27,525.1162790697674,414.0
4624,4300877,Araricá,RS,494.8689655172414,574.2359375,538.0015625,553.9620689655172,499.375
4625,4300901,Aratiba,RS,489.1409523809524,566.5794642857143,521.1714285714286,543.5647619047619,533.75
4626,4301008,Arroio do Meio,RS,526.571282051282,594.3370192307692,557.1115384615384,582.7251282051282,584.8076923076923
4627,4301057,Arroio do Sal,RS,478.1763358778626,565.4291666666667,525.4923611111111,530.8885496183206,488.8888888888889
4628,4301073,Arroio do Padre,RS,467.7897435897436,574.92,503.87749999999994,509.46153846153845,458.0
4629,4301107,Arroio dos Ratos,RS,483.72060301507537,559.7528301886792,520.9712264150943,521.1874371859296,477.64150943396226
4630,4301206,Arroio do Tigre,RS,483.85406976744184,567.3961538461539,519.7252747252747,524.0366279069767,517.1428571428571
4631,4301305,Arroio Grande,RS,478.1024464831804,562.1905714285715,516.2977142857143,519.5510703363915,470.2857142857143
4632,4301404,Arvorezinha,RS,473.81596638655463,561.084251968504,510.5425196850394,528.9201680672269,487.244094488189
4633,4301503,Augusto Pestana,RS,497.83658536585364,576.5020833333333,537.2416666666667,555.9146341463414,522.7083333333334
4634,4301552,Áurea,RS,489.44222222222226,577.1717391304348,513.741304347826,548.4066666666666,460.0
4635,4301602,Bagé,RS,488.03016488845776,572.4448539325842,528.6479101123596,524.6827352085354,469.9685393258427
4636,4301636,Balneário Pinhal,RS,487.25263157894733,567.114606741573,521.2415730337078,520.0618421052632,433.4831460674157
4637,4301651,Barão,RS,500.5415384615385,572.5537313432835,529.3313432835821,535.0184615384615,539.7014925373135
4638,4301701,Barão de Cotegipe,RS,497.04782608695655,585.5865979381443,527.6546391752578,537.991304347826,511.340206185567
4639,4301750,Barão do Triunfo,RS,466.78979591836736,554.5490566037736,510.79811320754715,501.9632653061225,434.7169811320755
4640,4301800,Barracão,RS,480.23218390804595,580.3228260869565,525.4423913043478,522.9609195402298,511.95652173913044
4641,4301859,Barra do Guarita,RS,474.22758620689655,562.3875,509.08125,492.53793103448277,462.5
4642,4301875,Barra do Quaraí,RS,451.7647058823529,560.6833333333333,509.0722222222222,488.3882352941177,487.77777777777777
4643,4301909,Barra do Ribeiro,RS,489.96513157894736,584.8430303030303,536.7878787878788,521.2690789473684,495.75757575757575
4644,4301925,Barra do Rio Azul,RS,485.19565217391306,582.4727272727273,518.7045454545455,535.5739130434783,481.8181818181818
4645,4301958,Barra Funda,RS,477.6963636363636,557.4228070175438,507.2421052631579,517.2145454545455,493.6842105263158
4646,4302006,Barros Cassal,RS,458.2737704918033,552.4014492753623,505.7608695652174,511.9344262295082,461.15942028985506
4647,4302055,Benjamin Constant do Sul,RS,474.9333333333333,541.1631578947369,502.4421052631579,513.3,452.63157894736844
4648,4302105,Bento Gonçalves,RS,514.6954765751211,597.6561933534744,553.3669939577039,565.875282714055,553.4894259818731
4649,4302154,Boa Vista das Missões,RS,471.6302325581395,558.540909090909,511.23409090909087,525.4162790697675,440.45454545454544
4650,4302204,Boa Vista do Buricá,RS,509.152,581.15234375,544.34609375,563.7736,547.8125
4651,4302220,Boa Vista do Cadeado,RS,503.59411764705885,578.5842105263158,541.2315789473683,512.1647058823529,529.4736842105264
4652,4302238,Boa Vista do Incra,RS,459.0348837209302,546.6911111111111,498.9733333333333,498.8720930232558,475.55555555555554
4653,4302253,Boa Vista do Sul,RS,449.64444444444445,570.8105263157895,510.36315789473684,534.8555555555555,482.10526315789474
4654,4302303,Bom Jesus,RS,474.43918918918916,561.2082352941176,514.9541176470588,503.4824324324324,438.5882352941176
4655,4302352,Bom Princípio,RS,518.4412844036697,600.7194690265487,557.8221238938053,571.3522935779816,547.2566371681415
4656,4302378,Bom Progresso,RS,480.0137931034483,573.9833333333333,513.4966666666667,521.7068965517242,477.3333333333333
4657,4302402,Bom Retiro do Sul,RS,504.5488372093023,594.5173913043478,548.1836956521739,581.9046511627907,529.3478260869565
4658,4302451,Boqueirão do Leão,RS,472.4673913043478,568.15,517.9,506.3152173913044,485.0
4659,4302501,Bossoroca,RS,475.9263157894737,555.3495145631068,506.8398058252427,501.60315789473685,453.7864077669903
4660,4302584,Bozano,RS,487.0153846153846,562.72,514.12,510.55384615384617,545.3333333333334
4661,4302600,Braga,RS,490.05128205128204,572.104347826087,527.0347826086957,518.9641025641025,495.6521739130435
4662,4302659,Brochier,RS,495.4136363636364,595.5936170212766,550.3319148936171,547.725,515.3191489361702
4663,4302709,Butiá,RS,480.21263940520447,571.1765306122448,525.7244897959183,525.403717472119,489.65986394557825
4664,4302808,Caçapava do Sul,RS,491.087213740458,574.5914742451155,530.4154529307283,531.4706106870228,468.98756660746005
4665,4302907,Cacequi,RS,477.3675496688742,558.1116564417177,510.79325153374236,511.08079470198675,458.6503067484663
4666,4303004,Cachoeira do Sul,RS,487.9547605308713,578.2947483588622,532.3884573304157,528.1549336410848,487.582056892779
4667,4303103,Cachoeirinha,RS,494.6944367176634,580.4786136939982,542.2020287404903,539.4948076031526,504.7083685545224
4668,4303202,Cacique Doble,RS,476.2575,553.8951219512195,500.0182926829268,509.75625,465.609756097561
4669,4303301,Caibaté,RS,476.35999999999996,559.0140845070423,512.3478873239436,525.9357142857143,501.40845070422534
4670,4303400,Caiçara,RS,493.4538461538462,582.2,530.1121951219512,535.7666666666667,527.3170731707318
4671,4303509,Camaquã,RS,487.121921182266,572.061356707317,526.3486280487805,529.8426108374384,501.234756097561
4672,4303558,Camargo,RS,507.36,574.8538461538462,540.2846153846153,568.452,530.0
4673,4303608,Cambará do Sul,RS,478.5666666666667,566.7254901960785,529.5450980392156,518.4568627450981,491.37254901960785
4674,4303673,Campestre da Serra,RS,476.8111111111111,561.55625,517.8375,524.6682539682539,498.125
4675,4303707,Campina das Missões,RS,496.5743243243243,597.3835443037975,539.2012658227849,530.1567567567567,523.0379746835443
4676,4303806,Campinas do Sul,RS,486.93037974683546,569.7231707317073,521.9597560975609,520.4949367088608,510.9756097560976
